Model,Selling Price,Kilometers Driven,Year,Owner,Fuel Type,Transmission,Car Condition,current price
257,120399.0,21726.0,2009.0,2,1,1,4.0,857578.0
45,238499.0,133257.0,2013.0,1,1,1,4.5,791105.0
168,443799.0,91966.0,2012.0,1,0,1,4.2,975803.0
172,274099.0,34543.0,2016.0,1,1,1,4.3,1274527.0
139,314699.0,22998.0,2013.0,1,1,1,4.3,1361292.0
136,168299.0,36107.0,2011.0,1,1,1,4.0,865187.0
75,860499.0,58585.0,2015.0,1,1,1,4.4,958130.0
92,323399.0,19140.0,2017.0,1,1,1,4.5,1393636.0
316,332899.0,13134.0,2013.0,1,1,1,4.2,829588.0
79,615399.0,16509.0,2018.0,1,1,1,4.9,1335842.0
247,931166.0,19465.0,2018.0,1,0,1,4.9,862788.0
51,312399.0,102393.0,2011.0,1,1,1,4.2,1249541.0
220,292699.0,100986.0,2011.0,2,1,1,4.2,1359256.0
230,453199.0,13830.0,2013.0,1,0,1,4.7,1493364.0
59,150099.0,123714.0,2008.0,2,1,1,4.1,771916.0
207,322599.0,26407.0,2018.0,1,2,1,4.7,1132129.0
168,552999.0,120123.0,2015.0,1,0,1,4.2,886971.0
87,579299.0,33312.0,2015.0,1,1,1,4.4,950607.0
172,289599.0,24738.0,2018.0,1,1,1,4.8,1035630.0
97,460199.0,50163.0,2016.0,1,1,1,4.1,970999.0
45,279299.0,65954.0,2012.0,1,1,1,4.3,1086461.0
249,305198.0,60114.0,2010.0,2,1,1,4.0,1391345.0
31,255099.0,65929.0,2008.0,1,1,0,4.2,1195511.0
242,758699.0,23892.0,2018.0,1,0,1,4.8,1267954.0
220,397033.0,54073.0,2014.0,2,1,1,4.1,1136435.0
110,174899.0,58310.0,2011.0,1,1,1,4.4,1384910.0
172,268887.0,52018.0,2015.0,1,1,1,4.3,1441870.0
210,565999.0,93867.0,2012.0,2,0,1,4.0,807358.0
174,338199.0,21618.0,2017.0,1,1,1,4.8,1143437.0
174,188899.0,73444.0,2012.0,1,1,1,4.4,830534.0
191,307830.0,33933.0,2014.0,2,1,1,4.6,1143134.0
226,313799.0,142412.0,2013.0,1,2,1,4.3,1206493.0
64,301505.0,100385.0,2012.0,1,1,1,3.9,1214668.0
297,335299.0,59345.0,2012.0,1,0,1,3.9,1209971.0
337,1485599.0,119373.0,2016.0,1,0,1,4.5,853674.0
51,249299.0,103378.0,2010.0,2,2,1,4.1,1207965.0
10,316399.0,42905.0,2015.0,1,1,1,4.1,1354276.0
51,339899.0,73933.0,2011.0,3,2,1,4.2,1316780.0
332,601799.0,134217.0,2012.0,1,0,1,4.4,897553.0
245,839199.0,39663.0,2017.0,1,0,1,4.7,951036.0
110,178699.0,84985.0,2008.0,1,3,1,4.0,928385.0
84,625199.0,52659.0,2015.0,2,0,1,4.8,1411547.0
172,258937.0,29390.0,2013.0,2,1,1,4.4,1389228.0
269,348599.0,77490.0,2013.0,2,0,1,4.2,1342739.0
174,320099.0,39854.0,2014.0,2,1,1,4.4,916098.0
131,331500.0,89930.0,2015.0,1,0,1,4.5,1444590.0
187,292199.0,68547.0,2015.0,1,2,1,3.9,1371176.0
174,317699.0,15003.0,2015.0,1,1,1,4.6,1238972.0
226,431499.0,8889.0,2015.0,1,1,1,4.5,950059.0
172,225199.0,68344.0,2012.0,1,1,1,4.3,1314092.0
226,452799.0,35855.0,2017.0,2,1,1,4.6,832957.0
197,534199.0,77225.0,2016.0,1,0,1,4.7,860006.0
245,738399.0,100205.0,2016.0,1,0,1,4.5,1123468.0
230,578899.0,97036.0,2015.0,1,0,1,3.7,1101359.0
188,424099.0,31307.0,2017.0,1,1,1,4.7,1244066.0
140,168899.0,32009.0,2008.0,2,3,1,4.4,1361973.0
349,327099.0,92305.0,2011.0,1,0,1,4.0,1222804.0
45,347699.0,30713.0,2013.0,1,1,1,4.2,868072.0
66,544599.0,56894.0,2016.0,1,1,0,4.5,944645.0
232,535199.0,37541.0,2014.0,1,1,1,4.6,902331.0
171,165199.0,111848.0,2010.0,2,2,1,4.0,755370.0
226,421699.0,62206.0,2012.0,1,0,1,4.3,1059263.0
332,789899.0,122507.0,2014.0,1,0,1,4.5,848778.0
250,223499.0,112297.0,2011.0,1,2,1,4.3,1024218.0
233,133599.0,133226.0,2008.0,2,2,1,4.0,1189908.0
226,404699.0,41140.0,2014.0,1,1,1,4.1,881474.0
249,308899.0,23358.0,2013.0,1,1,1,4.3,1025063.0
310,965599.0,17758.0,2014.0,1,0,1,4.8,1227685.0
250,228399.0,61323.0,2012.0,2,2,1,4.3,1463463.0
321,316699.0,197019.0,2012.0,1,0,1,4.3,1353482.0
250,399495.0,22982.0,2018.0,1,2,1,4.6,1466123.0
125,421699.0,84530.0,2012.0,1,0,1,4.5,792684.0
91,303399.0,20310.0,2015.0,1,1,1,4.2,1084099.0
172,222899.0,68939.0,2014.0,2,1,1,4.0,864791.0
226,306352.0,50484.0,2011.0,1,1,1,4.3,1247159.0
122,423899.0,25443.0,2013.0,1,1,1,4.4,1097213.0
51,267099.0,32298.0,2008.0,1,1,1,4.1,1293284.0
76,1215699.0,16189.0,2018.0,1,1,0,4.9,1479932.0
307,516399.0,14882.0,2018.0,1,1,1,4.9,1382211.0
220,305225.0,44714.0,2012.0,1,1,1,4.3,1253786.0
242,668499.0,83813.0,2016.0,1,0,1,4.4,1193558.0
142,244399.0,71697.0,2011.0,2,1,1,3.9,862536.0
142,200299.0,95298.0,2012.0,1,1,1,4.3,1155145.0
316,294840.0,156503.0,2012.0,2,0,1,4.1,1141289.0
232,478399.0,66584.0,2015.0,1,1,1,4.5,1258584.0
127,444499.0,71879.0,2013.0,2,1,0,4.3,1288476.0
346,376214.0,38905.0,2013.0,1,1,1,4.2,1379896.0
150,376799.0,29122.0,2013.0,1,1,1,4.2,759615.0
174,349199.0,5064.0,2017.0,1,1,1,4.9,1226630.0
226,293619.0,72692.0,2013.0,2,1,1,4.1,1407820.0
187,336099.0,23737.0,2014.0,2,1,1,4.1,1033966.0
12,195399.0,37538.0,2016.0,1,1,1,4.5,1230882.0
238,565599.0,36385.0,2016.0,1,1,1,4.4,922972.0
51,232799.0,134918.0,2009.0,1,1,1,3.8,770235.0
312,210899.0,150651.0,2008.0,2,2,0,4.2,1018497.0
217,335999.0,67560.0,2010.0,2,1,1,4.1,1154749.0
210,481499.0,167408.0,2013.0,1,0,1,4.2,1382124.0
252,399899.0,22900.0,2015.0,1,1,0,4.7,944939.0
217,220099.0,53689.0,2010.0,1,1,1,4.3,1329850.0
231,465999.0,32732.0,2014.0,1,1,0,4.3,1252010.0
257,177409.0,43357.0,2012.0,1,1,1,4.3,1386371.0
232,440099.0,58410.0,2014.0,1,1,1,4.3,1453608.0
226,434599.0,103268.0,2011.0,2,0,1,4.1,1339841.0
266,435499.0,94268.0,2013.0,1,0,1,4.1,792387.0
217,293999.0,76553.0,2013.0,1,0,1,4.3,1134318.0
96,633180.0,23738.0,2015.0,2,1,0,4.4,1443102.0
154,243299.0,118130.0,2012.0,3,0,1,4.2,1093719.0
187,283799.0,73484.0,2015.0,2,0,1,4.4,1451758.0
174,209099.0,85649.0,2011.0,2,1,1,3.9,963781.0
242,828099.0,26212.0,2018.0,1,0,1,4.9,965407.0
144,301599.0,40583.0,2011.0,1,1,1,4.3,804056.0
218,237193.0,95950.0,2010.0,1,1,1,4.1,867382.0
185,683999.0,16491.0,2016.0,1,1,0,5.0,835358.0
20,738399.0,33932.0,2017.0,1,1,0,4.9,1161623.0
226,338699.0,81690.0,2013.0,1,1,1,4.0,804044.0
152,376899.0,31613.0,2012.0,1,1,1,4.3,1299185.0
174,369799.0,19279.0,2017.0,1,1,1,4.5,963102.0
180,497699.0,108048.0,2017.0,1,2,1,4.3,817876.0
150,295999.0,31541.0,2013.0,1,1,1,4.2,1345317.0
151,270999.0,114818.0,2011.0,3,0,1,4.1,1067427.0
71,113799.0,82633.0,2010.0,2,1,1,4.0,1372296.0
38,238899.0,154964.0,2013.0,1,0,1,3.9,1431798.0
172,349499.0,42143.0,2018.0,1,1,1,4.3,1079009.0
230,500899.0,74080.0,2013.0,1,0,1,4.2,1293487.0
187,556099.0,13566.0,2018.0,1,1,1,4.9,1388992.0
124,381199.0,82252.0,2012.0,1,0,1,3.9,1303822.0
230,334499.0,105445.0,2012.0,1,0,1,4.5,955057.0
10,175030.0,75141.0,2014.0,2,1,1,4.3,895379.0
185,674399.0,49342.0,2017.0,2,1,0,4.7,894533.0
51,486416.0,49305.0,2012.0,1,1,1,4.6,1212606.0
328,1091499.0,128749.0,2012.0,1,0,1,4.4,826398.0
320,311199.0,68582.0,2012.0,1,0,1,4.5,864624.0
29,390500.0,95991.0,2016.0,1,0,1,4.5,918699.0
249,376699.0,48347.0,2016.0,1,1,1,4.6,1143449.0
168,722699.0,60070.0,2014.0,1,0,1,4.3,1471026.0
250,329599.0,157328.0,2015.0,1,2,1,4.3,1150227.0
138,269299.0,72917.0,2013.0,1,2,1,4.3,908322.0
228,318999.0,67776.0,2012.0,2,0,1,4.1,1328345.0
53,389099.0,107208.0,2014.0,1,0,1,4.1,1162056.0
172,266799.0,42845.0,2014.0,1,1,1,4.3,1353752.0
277,339100.0,34303.0,2018.0,1,1,1,4.5,1007240.0
226,617699.0,2540.0,2018.0,1,1,1,4.9,1194812.0
136,257499.0,54638.0,2012.0,1,2,1,4.3,1136043.0
43,257099.0,81019.0,2014.0,1,1,1,4.5,1159005.0
140,161199.0,124112.0,2009.0,1,1,1,4.0,1161828.0
226,460899.0,21737.0,2016.0,1,1,1,4.5,1411717.0
124,353499.0,64030.0,2012.0,1,0,1,4.4,929972.0
198,616899.0,90097.0,2016.0,1,0,1,4.5,1000860.0
230,330899.0,127042.0,2012.0,1,0,1,4.5,902190.0
216,484199.0,34363.0,2017.0,1,1,0,4.9,751172.0
310,288299.0,97179.0,2011.0,1,0,1,4.6,1009970.0
172,221299.0,84084.0,2014.0,1,1,1,4.1,1331022.0
244,760699.0,114832.0,2018.0,1,0,1,4.5,1190599.0
186,519799.0,76945.0,2015.0,1,0,1,4.6,1345499.0
39,401699.0,85851.0,2013.0,3,0,1,4.0,1044402.0
70,678908.0,22325.0,2017.0,2,1,1,4.4,1423679.0
228,344698.0,67411.0,2013.0,1,0,1,4.2,1252514.0
139,238499.0,45422.0,2012.0,1,1,1,4.3,1432751.0
157,369099.0,43945.0,2016.0,1,1,1,4.3,780406.0
216,533799.0,22437.0,2017.0,1,1,0,4.4,862255.0
83,446799.0,54008.0,2016.0,1,1,1,4.4,1209408.0
174,335399.0,41493.0,2017.0,1,1,1,4.6,1264092.0
325,538399.0,33185.0,2016.0,1,1,1,4.6,1119065.0
355,308799.0,34203.0,2011.0,1,1,1,4.2,1375731.0
153,271799.0,117093.0,2012.0,1,0,1,4.3,1314507.0
171,268799.0,10260.0,2012.0,1,1,1,4.7,1079990.0
352,391199.0,52751.0,2012.0,2,0,1,4.1,1007847.0
174,336299.0,37328.0,2017.0,1,1,1,4.5,1217314.0
139,339599.0,49942.0,2012.0,1,1,1,4.2,818888.0
178,588999.0,16317.0,2016.0,1,1,1,4.4,851130.0
316,264899.0,156589.0,2011.0,1,1,1,4.2,775675.0
334,1395599.0,64712.0,2017.0,2,0,1,4.6,778882.0
237,354299.0,83301.0,2014.0,1,0,1,4.3,1210998.0
178,666999.0,26704.0,2017.0,1,1,1,4.5,853069.0
352,412899.0,95866.0,2013.0,1,0,1,4.2,896003.0
227,552899.0,44090.0,2012.0,1,0,1,4.3,1167783.0
297,153999.0,44411.0,2011.0,1,0,1,4.2,1228881.0
291,411499.0,120240.0,2012.0,1,0,1,3.9,1168394.0
226,426799.0,99401.0,2013.0,1,0,1,4.1,1070838.0
315,151406.0,110801.0,2007.0,1,1,1,3.9,1025892.0
227,212699.0,158746.0,2010.0,1,2,1,4.0,1152926.0
37,254599.0,98889.0,2013.0,1,0,1,4.2,751471.0
54,345199.0,92309.0,2010.0,3,1,0,4.4,834402.0
230,449699.0,58147.0,2012.0,1,0,1,4.2,1373598.0
172,382227.0,34886.0,2019.0,1,1,1,4.5,792906.0
45,275599.0,64034.0,2013.0,1,1,1,4.3,965593.0
274,249599.0,50243.0,2015.0,1,1,1,4.3,989546.0
167,1152941.0,45848.0,2017.0,1,0,1,4.3,1295986.0
227,563199.0,30011.0,2013.0,1,0,1,4.5,1257566.0
174,208499.0,53535.0,2011.0,1,1,1,4.2,875497.0
311,684399.0,41529.0,2014.0,1,1,1,4.6,952653.0
316,324499.0,76993.0,2011.0,1,0,1,4.2,880489.0
172,285899.0,27886.0,2018.0,1,1,1,5.0,1453049.0
242,706099.0,51514.0,2017.0,1,0,1,4.5,1227105.0
142,394099.0,20239.0,2011.0,1,1,1,4.2,1320947.0
17,451399.0,90501.0,2014.0,2,0,1,4.2,866643.0
254,223499.0,127978.0,2008.0,1,3,1,4.0,1487463.0
172,335499.0,4324.0,2019.0,1,1,1,4.8,1012889.0
237,425299.0,54409.0,2015.0,1,0,1,4.6,1234215.0
241,694799.0,39712.0,2018.0,1,1,0,4.5,1406330.0
6,792499.0,166437.0,2011.0,1,0,0,4.2,1272529.0
207,295599.0,39608.0,2018.0,1,2,1,4.7,1407793.0
352,301799.0,43725.0,2011.0,1,1,1,4.2,888590.0
174,239642.0,81759.0,2012.0,2,1,1,4.1,1238478.0
137,240099.0,44618.0,2010.0,1,1,1,4.2,956338.0
172,277499.0,12210.0,2016.0,1,1,1,4.6,810538.0
166,1023399.0,44187.0,2016.0,1,0,0,4.6,1201980.0
174,212599.0,63678.0,2012.0,1,1,1,4.2,761601.0
150,265599.0,125936.0,2010.0,1,1,1,4.4,1064855.0
25,273999.0,62392.0,2010.0,1,1,1,4.3,964197.0
91,255899.0,28690.0,2015.0,1,1,1,4.6,1445630.0
226,241699.0,81162.0,2011.0,1,0,1,4.4,870892.0
72,753299.0,45457.0,2015.0,1,1,1,4.2,907817.0
174,336265.0,15355.0,2015.0,1,1,1,4.7,839041.0
97,445899.0,10864.0,2015.0,1,1,1,4.4,1049702.0
20,548899.0,76473.0,2014.0,2,1,0,4.4,1109449.0
249,260899.0,41270.0,2012.0,2,1,1,4.3,1029730.0
192,372101.0,19577.0,2016.0,1,1,0,4.8,1396828.0
104,306399.0,126199.0,2014.0,1,0,1,4.3,885338.0
72,857299.0,58647.0,2015.0,1,1,1,4.7,783742.0
171,157899.0,70239.0,2010.0,1,1,1,4.2,1341908.0
124,349499.0,69555.0,2013.0,1,0,1,4.1,767004.0
242,976799.0,4691.0,2019.0,1,0,1,5.0,1377421.0
51,257879.0,71388.0,2008.0,2,1,1,4.1,1490066.0
139,213799.0,130420.0,2012.0,1,2,1,4.1,972071.0
152,434599.0,83304.0,2012.0,1,1,1,4.3,855515.0
245,921299.0,37344.0,2018.0,1,0,0,4.5,1407421.0
226,446999.0,96449.0,2013.0,1,0,1,4.2,974352.0
137,126017.0,105322.0,2009.0,2,1,1,4.1,1329495.0
171,83399.0,123701.0,2008.0,3,1,1,3.4,986046.0
41,565799.0,47332.0,2018.0,1,0,1,4.6,929889.0
230,471999.0,67459.0,2014.0,1,0,1,4.0,1489255.0
320,326399.0,110645.0,2013.0,1,0,1,4.4,1144510.0
138,276499.0,18304.0,2013.0,1,1,1,4.9,1429821.0
144,247399.0,83427.0,2010.0,2,1,1,3.8,1191830.0
250,197576.0,128231.0,2012.0,1,2,1,4.4,1220206.0
232,340499.0,59403.0,2012.0,2,1,1,4.4,808228.0
28,451399.0,26490.0,2017.0,1,1,1,5.0,1036077.0
242,809099.0,27711.0,2017.0,1,0,1,4.7,1043382.0
144,233099.0,59533.0,2009.0,2,1,1,4.2,974692.0
230,469199.0,73926.0,2012.0,1,0,1,4.2,1393087.0
317,396099.0,110780.0,2015.0,1,0,1,4.6,1267337.0
230,332299.0,86747.0,2012.0,1,0,1,4.4,841146.0
103,401499.0,28971.0,2015.0,1,1,1,4.5,1169134.0
35,464679.0,19568.0,2016.0,2,1,1,4.5,807602.0
250,392599.0,73290.0,2016.0,1,2,1,4.6,1151750.0
53,1007106.0,10750.0,2019.0,1,1,1,4.9,1387580.0
226,256599.0,194924.0,2009.0,2,0,1,4.0,1497466.0
250,245599.0,101082.0,2013.0,1,2,1,4.2,1177773.0
226,506399.0,32490.0,2014.0,1,1,1,4.5,786025.0
249,453099.0,3814.0,2018.0,1,1,1,4.8,956937.0
101,461199.0,10968.0,2017.0,1,1,1,4.8,1099753.0
103,438999.0,15085.0,2016.0,1,1,1,4.0,1424602.0
174,343899.0,36929.0,2017.0,2,1,1,4.7,1139942.0
111,259199.0,69727.0,2011.0,2,1,1,4.0,1239103.0
103,455699.0,6049.0,2016.0,1,1,1,4.8,1378064.0
346,331599.0,53505.0,2013.0,2,1,1,4.1,947720.0
242,820199.0,33070.0,2018.0,1,0,1,4.7,1242695.0
229,236599.0,80333.0,2011.0,1,1,1,4.2,1277187.0
59,103199.0,80231.0,2006.0,2,1,1,3.0,838728.0
217,288799.0,125525.0,2013.0,1,0,1,4.2,1330221.0
164,541799.0,41038.0,2014.0,1,0,1,4.1,853574.0
250,395511.0,28608.0,2017.0,1,2,1,4.5,951742.0
14,260199.0,147730.0,2012.0,1,0,1,4.1,1472648.0
38,239399.0,172802.0,2013.0,1,0,1,4.0,878456.0
88,242899.0,77484.0,2011.0,1,1,1,4.0,905677.0
226,434899.0,71157.0,2015.0,1,1,1,4.3,1252347.0
193,519799.0,69308.0,2014.0,1,1,1,4.2,1463722.0
257,121199.0,63798.0,2009.0,1,1,1,4.2,1346108.0
236,420499.0,46237.0,2016.0,2,2,1,4.7,826017.0
81,521699.0,93960.0,2015.0,1,0,1,4.2,927384.0
174,189969.0,98722.0,2013.0,1,1,1,4.3,874618.0
81,548999.0,75255.0,2015.0,1,0,1,4.5,826915.0
167,412999.0,124398.0,2012.0,3,0,1,4.0,855686.0
24,189199.0,46292.0,2011.0,2,1,1,4.0,1292138.0
230,311500.0,48390.0,2012.0,1,0,1,4.3,1199949.0
316,269099.0,110868.0,2011.0,1,2,1,4.3,1020486.0
183,451199.0,59690.0,2017.0,1,1,1,4.4,833932.0
125,501899.0,57243.0,2013.0,1,0,1,4.4,1457113.0
66,619199.0,34345.0,2016.0,1,1,0,4.5,1201431.0
55,241099.0,53059.0,2009.0,2,1,1,3.8,1168547.0
125,430399.0,107240.0,2012.0,1,0,1,4.3,1096113.0
174,345399.0,9108.0,2018.0,1,1,1,4.9,1255169.0
172,301499.0,19748.0,2018.0,1,1,1,4.9,1115472.0
197,595199.0,59054.0,2016.0,1,0,1,4.5,1222480.0
237,424199.0,27735.0,2015.0,1,0,1,4.7,1224380.0
301,158199.0,33476.0,2015.0,1,1,0,4.4,780274.0
232,456099.0,43160.0,2015.0,3,1,1,4.4,974075.0
355,263799.0,42013.0,2010.0,1,1,1,3.9,917945.0
249,229599.0,29699.0,2010.0,1,1,1,4.3,944076.0
260,138199.0,65120.0,2010.0,2,1,1,4.3,982103.0
174,175599.0,41190.0,2010.0,1,1,1,4.2,1134859.0
201,602799.0,12177.0,2017.0,1,1,1,4.8,955398.0
101,375699.0,27492.0,2014.0,1,1,1,4.6,1339701.0
136,231699.0,56807.0,2013.0,2,1,1,3.9,889198.0
125,453300.0,71426.0,2013.0,1,0,1,4.2,766347.0
142,318599.0,68764.0,2011.0,2,1,1,4.2,1406952.0
45,311299.0,45701.0,2014.0,1,1,1,4.4,1093486.0
164,874899.0,10003.0,2019.0,1,0,1,4.8,1141092.0
331,509899.0,131152.0,2011.0,1,0,1,4.5,1130312.0
276,301999.0,18463.0,2017.0,1,1,1,4.8,1154962.0
51,286499.0,71447.0,2009.0,1,2,1,4.2,1243535.0
266,358999.0,163575.0,2013.0,2,0,1,4.1,1223494.0
81,427500.0,97454.0,2014.0,1,0,1,4.2,819897.0
229,224199.0,72329.0,2011.0,1,1,1,4.0,850625.0
22,1001799.0,4400.0,2019.0,1,1,1,5.0,1051387.0
224,195599.0,75099.0,2010.0,2,1,1,4.2,1161893.0
249,409699.0,45170.0,2016.0,1,1,1,4.1,1471754.0
148,212699.0,66476.0,2010.0,1,1,1,4.0,1057518.0
301,185699.0,27827.0,2015.0,2,1,0,4.3,859981.0
249,281099.0,51339.0,2012.0,1,1,1,4.3,760471.0
248,266299.0,43468.0,2009.0,2,1,1,4.0,841826.0
136,187407.0,90962.0,2010.0,1,2,1,4.0,1441692.0
152,308599.0,71622.0,2012.0,2,1,1,4.2,1232882.0
137,274199.0,40517.0,2009.0,1,1,1,4.1,1301294.0
226,364799.0,79019.0,2013.0,1,0,1,4.2,925318.0
188,425699.0,23893.0,2016.0,1,1,0,4.4,1045703.0
188,355899.0,11192.0,2014.0,2,1,0,4.9,1350672.0
103,403594.0,50746.0,2017.0,1,1,1,4.5,1441637.0
249,353699.0,27767.0,2015.0,1,1,1,4.5,1480397.0
249,342299.0,33829.0,2011.0,1,1,1,4.4,1220296.0
64,244899.0,62664.0,2011.0,3,1,1,4.3,1120960.0
153,414299.0,81363.0,2013.0,2,0,1,3.9,1045897.0
55,424399.0,48146.0,2012.0,1,1,1,4.3,1146749.0
184,523699.0,19726.0,2015.0,1,1,1,4.8,1057709.0
207,312899.0,100534.0,2017.0,1,2,1,4.4,1302293.0
226,597799.0,50244.0,2018.0,1,1,1,4.5,938317.0
211,746299.0,79746.0,2015.0,1,0,1,3.9,1210266.0
140,352699.0,35925.0,2009.0,1,1,1,4.3,794616.0
211,370399.0,171976.0,2012.0,1,0,1,4.3,983374.0
152,292921.0,41952.0,2011.0,1,1,1,4.3,1167739.0
174,258899.0,40798.0,2014.0,1,1,1,4.6,1110290.0
307,472599.0,37363.0,2017.0,1,1,1,4.6,1485395.0
346,372699.0,63934.0,2013.0,1,0,1,4.2,854359.0
226,403099.0,54695.0,2014.0,2,1,1,4.4,1313783.0
140,242899.0,97694.0,2009.0,3,1,1,3.8,1066386.0
316,303899.0,130929.0,2012.0,1,0,1,4.3,857137.0
174,147299.0,63663.0,2011.0,1,1,1,4.2,1044864.0
207,396599.0,21297.0,2019.0,1,2,1,4.8,1274240.0
235,225999.0,104867.0,2010.0,2,0,1,4.0,816260.0
217,253299.0,69662.0,2014.0,1,0,1,4.3,1016738.0
85,643499.0,65667.0,2018.0,1,0,1,4.5,1238803.0
183,574925.0,20433.0,2018.0,1,1,1,4.5,759473.0
169,213299.0,40253.0,2008.0,1,1,1,4.2,1014035.0
174,166099.0,80916.0,2013.0,2,1,1,4.3,896750.0
180,527699.0,14828.0,2015.0,1,1,1,4.7,1010906.0
174,174299.0,102508.0,2012.0,2,1,1,4.0,1141087.0
73,1145699.0,78027.0,2018.0,2,0,0,4.5,1191911.0
124,582699.0,53901.0,2014.0,1,1,1,4.2,839932.0
20,681799.0,10009.0,2016.0,1,1,0,4.4,976857.0
237,499199.0,33360.0,2017.0,1,0,1,4.5,995370.0
144,211199.0,82508.0,2009.0,2,1,1,4.2,969925.0
330,534899.0,78059.0,2012.0,1,0,1,4.5,894020.0
143,332699.0,67856.0,2013.0,2,1,0,4.4,1298090.0
226,365699.0,104448.0,2014.0,1,2,1,4.1,1181927.0
249,180499.0,51116.0,2010.0,1,1,1,4.2,921377.0
139,231299.0,58188.0,2011.0,1,1,1,4.8,1368209.0
209,360599.0,54919.0,2016.0,1,1,1,4.3,1469915.0
86,520399.0,52042.0,2017.0,1,0,1,4.7,1199221.0
339,571991.0,72980.0,2013.0,1,0,1,4.2,750989.0
64,405499.0,50556.0,2011.0,1,1,1,4.1,875582.0
172,339799.0,20321.0,2019.0,1,1,1,4.6,1481572.0
152,373199.0,49947.0,2013.0,2,1,1,4.4,936135.0
263,229899.0,63798.0,2012.0,1,0,1,4.0,1070318.0
124,428199.0,69753.0,2012.0,1,0,1,4.3,935531.0
171,155599.0,81798.0,2010.0,1,2,1,4.2,1455757.0
171,159299.0,63454.0,2009.0,1,1,1,4.3,1349627.0
192,525699.0,30000.0,2017.0,1,1,0,4.6,931527.0
250,201199.0,100662.0,2011.0,2,2,1,4.3,1099861.0
309,241899.0,83273.0,2009.0,2,2,1,4.2,954685.0
214,472499.0,9550.0,2017.0,1,1,1,4.8,1454689.0
244,590999.0,68638.0,2016.0,1,0,1,4.4,1437705.0
249,385999.0,45263.0,2015.0,2,1,1,4.4,1085972.0
226,324099.0,100335.0,2012.0,2,1,1,4.3,1160726.0
89,212299.0,28016.0,2011.0,1,1,1,3.2,1154872.0
16,378899.0,87947.0,2013.0,1,0,1,4.2,883402.0
174,304299.0,33639.0,2015.0,1,1,1,4.1,500000.0
